浙江金华,#genre#
CCTV15-音乐,http://183.66.49.230:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://183.66.49.230:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://183.66.49.230:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://183.66.49.230:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://183.66.49.230:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://183.66.49.230:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://183.66.49.230:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.66.49.230:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.66.49.230:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.66.49.230:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://183.66.49.230:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.66.49.230:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://183.66.49.230:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://183.66.49.230:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.66.49.230:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://183.66.49.230:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://183.66.49.230:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://183.66.49.230:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://183.66.49.230:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://183.66.49.230:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://183.66.49.230:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://183.66.49.230:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://183.66.49.230:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://183.66.49.230:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://183.66.49.230:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://183.66.49.230:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://183.66.49.230:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://183.66.49.230:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://183.66.49.230:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://183.66.49.230:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://183.66.49.230:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.66.49.230:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.66.49.230:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://183.66.49.230:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://183.66.49.230:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://183.66.49.230:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0

湖北酒店1,#genre#
CCTV-1综合HD,http://183.94.146.109:9901/tsfile/live/0001_1.m3u8
CCTV-2财*HD,http://183.94.146.109:9901/tsfile/live/0002_1.m3u8
CCTV-3综艺HD,http://183.94.146.109:9901/tsfile/live/0003_1.m3u8
CCTV-4中文国际HD,http://183.94.146.109:9901/tsfile/live/0004_1.m3u8
CCTV-5体育HD,http://183.94.146.109:9901/tsfile/live/0005_1.m3u8
CCTV-6电影HD,http://183.94.146.109:9901/tsfile/live/0006_1.m3u8
CCTV-7国防军事HD,http://183.94.146.109:9901/tsfile/live/0007_1.m3u8
CCTV-8电视剧HD,http://183.94.146.109:9901/tsfile/live/0008_1.m3u8
CCTV-9纪录HD,http://183.94.146.109:9901/tsfile/live/0009_1.m3u8
CCTV-10科教HD,http://183.94.146.109:9901/tsfile/live/0010_1.m3u8
CCTV-11戏曲HD,http://183.94.146.109:9901/tsfile/live/0011_1.m3u8
CCTV-12社会与法HD,http://183.94.146.109:9901/tsfile/live/0012_1.m3u8
CCTV-13新闻HD,http://183.94.146.109:9901/tsfile/live/0013_1.m3u8
CCTV-14少儿HD,http://183.94.146.109:9901/tsfile/live/0014_1.m3u8
CCTV-15音乐,http://183.94.146.109:9901/tsfile/live/0015_1.m3u8
CCTV5+体育赛事HD,http://183.94.146.109:9901/tsfile/live/0016_1.m3u8
老故事,http://183.94.146.109:9901/tsfile/live/1015_1.m3u8
湖北卫视,http://183.94.146.109:9901/tsfile/live/0017_1.m3u8
湖南卫视HD,http://183.94.146.109:9901/tsfile/live/0018_1.m3u8
东方卫视HD,http://183.94.146.109:9901/tsfile/live/0107_1.m3u8
北京卫视HD,http://183.94.146.109:9901/tsfile/live/1000_1.m3u8
江苏卫视HD,http://183.94.146.109:9901/tsfile/live/1001_1.m3u8
浙江卫视HD,http://183.94.146.109:9901/tsfile/live/1002_1.m3u8
安徽卫视HD,http://183.94.146.109:9901/tsfile/live/1003_1.m3u8
广东卫视HD,http://183.94.146.109:9901/tsfile/live/1004_1.m3u8
深圳卫视HD,http://183.94.146.109:9901/tsfile/live/1005_1.m3u8
东南卫视HD,http://183.94.146.109:9901/tsfile/live/1006_1.m3u8
广西卫视,http://183.94.146.109:9901/tsfile/live/1007_1.m3u8
云南卫视,http://183.94.146.109:9901/tsfile/live/1008_1.m3u8
新疆卫视,http://183.94.146.109:9901/tsfile/live/1009_1.m3u8
宁夏卫视,http://183.94.146.109:9901/tsfile/live/1010_1.m3u8
山西卫视,http://183.94.146.109:9901/tsfile/live/1011_1.m3u8
青海卫视,http://183.94.146.109:9901/tsfile/live/1012_1.m3u8
吉林卫视,http://183.94.146.109:9901/tsfile/live/1013_1.m3u8
陕西卫视,http://183.94.146.109:9901/tsfile/live/1014_1.m3u8
金鹰卡通,http://183.94.146.109:9901/tsfile/live/1016_1.m3u8
风云足球HD,http://183.94.146.109:9901/tsfile/live/1017_1.m3u8
CHC家庭影院HD,http://183.94.146.109:9901/tsfile/live/1018_1.m3u8
CHC动作电影HD,http://183.94.146.109:9901/tsfile/live/1019_1.m3u8
CHC高清电影HD,http://183.94.146.109:9901/tsfile/live/1020_1.m3u8

湖北酒店,#genre#
CCTV1-综合,http://113.57.150.190:9000/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://113.57.150.190:9000/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://113.57.150.190:9000/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://113.57.150.190:9000/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://113.57.150.190:9000/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://113.57.150.190:9000/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://113.57.150.190:9000/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://113.57.150.190:9000/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://113.57.150.190:9000/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://113.57.150.190:9000/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://113.57.150.190:9000/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://113.57.150.190:9000/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://113.57.150.190:9000/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://113.57.150.190:9000/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://113.57.150.190:9000/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://113.57.150.190:9000/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-NEWS,http://113.57.150.190:9000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://113.57.150.190:9000/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://113.57.150.190:9000/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://113.57.150.190:9000/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://113.57.150.190:9000/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.57.150.190:9000/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://113.57.150.190:9000/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://113.57.150.190:9000/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://113.57.150.190:9000/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://113.57.150.190:9000/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://113.57.150.190:9000/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://113.57.150.190:9000/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.57.150.190:9000/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://113.57.150.190:9000/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.57.150.190:9000/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
BTV卡通,http://113.57.150.190:9000/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://113.57.150.190:9000/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://113.57.150.190:9000/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://113.57.150.190:9000/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://113.57.150.190:9000/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://113.57.150.190:9000/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://113.57.150.190:9000/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://113.57.150.190:9000/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://113.57.150.190:9000/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://113.57.150.190:9000/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://113.57.150.190:9000/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://113.57.150.190:9000/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://113.57.150.190:9000/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://113.57.150.190:9000/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://113.57.150.190:9000/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://113.57.150.190:9000/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
足球频道,http://113.57.150.190:9000/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
电视剧,http://113.57.150.190:9000/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV,http://113.57.150.190:9000/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0

新疆组播,#genre#
九屏测试,http://office.gofaraway.top:888/udp/238.125.3.159:5140
天翼4K,http://office.gofaraway.top:888/udp/238.125.2.144:5140
天翼4K,http://office.gofaraway.top:888/udp/238.125.5.94:5140
天翼4K,http://office.gofaraway.top:888/udp/238.125.5.92:5140
天翼4K,http://office.gofaraway.top:888/udp/238.125.2.143:5140
4K,http://office.gofaraway.top:888/udp/238.125.2.156:5140
4K,http://office.gofaraway.top:888/udp/238.125.2.155:5140
4K,http://office.gofaraway.top:888/udp/238.125.2.209:5140
4K,http://office.gofaraway.top:888/udp/238.125.2.157:5140
欢笑剧场4K,http://office.gofaraway.top:888/udp/238.125.2.159:5140
欢笑剧场4K,http://office.gofaraway.top:888/udp/238.125.5.122:5140
百事通4K,http://office.gofaraway.top:888/udp/238.125.3.127:5140
CCTV16-4K,http://office.gofaraway.top:888/udp/238.125.2.168:5140
CCTV16-4K,http://office.gofaraway.top:888/udp/238.125.5.120:5140
CCTV1高清,http://office.gofaraway.top:888/udp/238.125.5.96:5140
CCTV1高清,http://office.gofaraway.top:888/udp/238.125.5.1:5140
CCTV1高清,http://office.gofaraway.top:888/udp/238.125.1.1:5140
CCTV2高清,http://office.gofaraway.top:888/udp/238.125.1.20:5140
CCTV2高清,http://office.gofaraway.top:888/udp/238.125.5.20:5140
CCTV3高清,http://office.gofaraway.top:888/udp/238.125.1.21:5140
CCTV3高清,http://office.gofaraway.top:888/udp/238.125.5.21:5140
CCTV4高清,http://office.gofaraway.top:888/udp/238.125.1.67:5140
CCTV4高清,http://office.gofaraway.top:888/udp/238.125.5.67:5140
CCTV5+高清,http://office.gofaraway.top:888/udp/238.125.1.29:5140
CCTV5+高清,http://office.gofaraway.top:888/udp/238.125.5.29:5140
CCTV5高清,http://office.gofaraway.top:888/udp/238.125.1.22:5140
CCTV5高清,http://office.gofaraway.top:888/udp/238.125.5.22:5140
CCTV6高清,http://office.gofaraway.top:888/udp/238.125.1.23:5140
CCTV6高清,http://office.gofaraway.top:888/udp/238.125.5.23:5140
CCTV7高清,http://office.gofaraway.top:888/udp/238.125.5.24:5140
CCTV7高清,http://office.gofaraway.top:888/udp/238.125.1.24:5140
CCTV8高清,http://office.gofaraway.top:888/udp/238.125.5.25:5140
CCTV8高清,http://office.gofaraway.top:888/udp/238.125.1.25:5140
CCTV9高清,http://office.gofaraway.top:888/udp/238.125.5.26:5140
CCTV9高清,http://office.gofaraway.top:888/udp/238.125.1.26:5140
CCTV10高清,http://office.gofaraway.top:888/udp/238.125.5.27:5140
CCTV10高清,http://office.gofaraway.top:888/udp/238.125.1.27:5140
CCTV11高清,http://office.gofaraway.top:888/udp/238.125.3.212:5140
CCTV11高清,http://office.gofaraway.top:888/udp/238.125.4.83:5140
CCTV12高清,http://office.gofaraway.top:888/udp/238.125.1.28:5140
CCTV12高清,http://office.gofaraway.top:888/udp/238.125.5.28:5140
CCTV13高清,http://office.gofaraway.top:888/udp/238.125.2.245:5140
CCTV13高清,http://office.gofaraway.top:888/udp/238.125.5.31:5140
CCTV14高清,http://office.gofaraway.top:888/udp/238.125.1.66:5140
CCTV14高清,http://office.gofaraway.top:888/udp/238.125.4.198:5140
CCTV14高清,http://office.gofaraway.top:888/udp/238.125.5.66:5140
CCTV15高清,http://office.gofaraway.top:888/udp/238.125.4.84:5140
CCTV15高清,http://office.gofaraway.top:888/udp/238.125.3.213:5140
CCTV16高清,http://office.gofaraway.top:888/udp/238.125.2.183:5140
CCTV16高清,http://office.gofaraway.top:888/udp/238.125.5.34:5140
CCTV17高清,http://office.gofaraway.top:888/udp/238.125.5.74:5140
CCTV17高清,http://office.gofaraway.top:888/udp/238.125.3.153:5140
CETV1HD,http://office.gofaraway.top:888/udp/238.125.3.124:5140
CETV1HD,http://office.gofaraway.top:888/udp/238.125.5.51:5140
CETV1HD,http://office.gofaraway.top:888/udp/238.125.1.51:5140
CETV2,http://office.gofaraway.top:888/udp/238.125.0.36:5140
CETV2,http://office.gofaraway.top:888/udp/238.125.4.101:5140
CETV2,http://office.gofaraway.top:888/udp/238.125.2.234:5140
CETV4HD,http://office.gofaraway.top:888/udp/238.125.3.92:5140
CETV4HD,http://office.gofaraway.top:888/udp/238.125.2.141:5140
CETV4HD,http://office.gofaraway.top:888/udp/238.125.4.98:5140
CGTNHD,http://office.gofaraway.top:888/udp/238.125.5.69:5140
CGTNHD,http://office.gofaraway.top:888/udp/238.125.3.134:5140
CGTN俄语,http://office.gofaraway.top:888/udp/238.125.3.101:5140
CGTN俄语,http://office.gofaraway.top:888/udp/238.125.6.2:5140
CGTN法语,http://office.gofaraway.top:888/udp/238.125.3.99:5140
CGTN记录,http://office.gofaraway.top:888/udp/238.125.6.3:5140
CGTN记录,http://office.gofaraway.top:888/udp/238.125.3.102:5140
CGTN记录,http://office.gofaraway.top:888/udp/238.125.6.1:5140
CGTN纪录,http://office.gofaraway.top:888/udp/238.125.3.119:5140
CGTN纪录,http://office.gofaraway.top:888/udp/238.125.3.120:5140
CGTN西语,http://office.gofaraway.top:888/udp/238.125.3.100:5140
CGTN西语,http://office.gofaraway.top:888/udp/238.125.6.4:5140
CMMB1,http://office.gofaraway.top:888/udp/238.125.0.227:5140
CMMB1,http://office.gofaraway.top:888/udp/238.125.4.206:5140
CMMB5,http://office.gofaraway.top:888/udp/238.125.4.229:5140
CMMB5,http://office.gofaraway.top:888/udp/238.125.0.229:5140
CMMB6,http://office.gofaraway.top:888/udp/238.125.0.232:5140
CMMB6,http://office.gofaraway.top:888/udp/238.125.4.232:5140
CMMB7,http://office.gofaraway.top:888/udp/238.125.0.231:5140
CMMB7,http://office.gofaraway.top:888/udp/238.125.4.231:5140
新疆卫视HD,http://office.gofaraway.top:888/udp/238.125.3.174:5140
新疆卫视HD,http://office.gofaraway.top:888/udp/238.125.7.145:5140
新疆-2HD,http://office.gofaraway.top:888/udp/238.125.3.175:5140
新疆-2HD,http://office.gofaraway.top:888/udp/238.125.7.146:5140
新疆-3HD,http://office.gofaraway.top:888/udp/238.125.7.147:5140
新疆-3HD,http://office.gofaraway.top:888/udp/238.125.3.176:5140
新疆-4HD,http://office.gofaraway.top:888/udp/238.125.7.148:5140
新疆-4HD,http://office.gofaraway.top:888/udp/238.125.3.177:5140
新疆-5HD,http://office.gofaraway.top:888/udp/238.125.7.149:5140
新疆-5HD,http://office.gofaraway.top:888/udp/238.125.3.178:5140
新疆-6HD,http://office.gofaraway.top:888/udp/238.125.7.150:5140
新疆-6HD,http://office.gofaraway.top:888/udp/238.125.3.179:5140
新疆-7HD,http://office.gofaraway.top:888/udp/238.125.3.180:5140
新疆-7HD,http://office.gofaraway.top:888/udp/238.125.7.151:5140
新疆-8HD,http://office.gofaraway.top:888/udp/238.125.3.181:5140
新疆-8HD,http://office.gofaraway.top:888/udp/238.125.7.152:5140
新疆-9HD,http://office.gofaraway.top:888/udp/238.125.7.153:5140
新疆-9HD,http://office.gofaraway.top:888/udp/238.125.3.182:5140
新疆-10HD,http://office.gofaraway.top:888/udp/238.125.3.183:5140
新疆-10HD,http://office.gofaraway.top:888/udp/238.125.7.154:5140
新疆-11HD,http://office.gofaraway.top:888/udp/238.125.3.184:5140
新疆-11HD,http://office.gofaraway.top:888/udp/238.125.7.155:5140
新疆-12HD,http://office.gofaraway.top:888/udp/238.125.3.185:5140
新疆-12HD,http://office.gofaraway.top:888/udp/238.125.7.156:5140
新疆教育,http://office.gofaraway.top:888/udp/238.125.2.8:5140
新疆教育,http://office.gofaraway.top:888/udp/238.125.6.8:5140
乌鲁木齐1高清,http://office.gofaraway.top:888/udp/238.125.2.244:5140
乌鲁木齐1高清,http://office.gofaraway.top:888/udp/238.125.7.200:5140
乌鲁木齐2高清,http://office.gofaraway.top:888/udp/238.125.2.243:5140
乌鲁木齐2高清,http://office.gofaraway.top:888/udp/238.125.7.201:5140
乌鲁木齐3高清,http://office.gofaraway.top:888/udp/238.125.7.202:5140
乌鲁木齐3高清,http://office.gofaraway.top:888/udp/238.125.2.242:5140
乌鲁木齐4高清,http://office.gofaraway.top:888/udp/238.125.7.203:5140
乌鲁木齐4高清,http://office.gofaraway.top:888/udp/238.125.2.241:5140
乌鲁木齐6高清,http://office.gofaraway.top:888/udp/238.125.7.205:5140
乌鲁木齐6高清,http://office.gofaraway.top:888/udp/238.125.2.239:5140
兵团卫视,http://office.gofaraway.top:888/udp/238.125.4.13:5140
兵团卫视,http://office.gofaraway.top:888/udp/238.125.0.13:5140
9师TV1,http://office.gofaraway.top:888/udp/238.125.3.109:5140
AVS1,http://office.gofaraway.top:888/udp/238.125.2.154:5140
阿合奇1,http://office.gofaraway.top:888/udp/238.125.3.189:5140
阿合奇2,http://office.gofaraway.top:888/udp/238.125.3.190:5140
阿克苏1HD,http://office.gofaraway.top:888/udp/238.125.7.84:5140
阿克苏1HD,http://office.gofaraway.top:888/udp/238.125.3.84:5140
阿克苏2HD,http://office.gofaraway.top:888/udp/238.125.3.85:5140
阿克苏2HD,http://office.gofaraway.top:888/udp/238.125.7.85:5140
阿克苏3HD,http://office.gofaraway.top:888/udp/238.125.3.86:5140
阿克苏3HD,http://office.gofaraway.top:888/udp/238.125.7.86:5140
阿克苏市1,http://office.gofaraway.top:888/udp/238.125.7.104:5140
阿克苏市1,http://office.gofaraway.top:888/udp/238.125.3.222:5140
阿克苏市2,http://office.gofaraway.top:888/udp/238.125.7.102:5140
阿克苏市2,http://office.gofaraway.top:888/udp/238.125.3.221:5140
阿克苏新和1HD,http://office.gofaraway.top:888/udp/238.125.7.190:5140
阿克苏新和1HD,http://office.gofaraway.top:888/udp/238.125.2.254:5140
阿克苏新和2,http://office.gofaraway.top:888/udp/238.125.7.189:5140
阿克苏新和2,http://office.gofaraway.top:888/udp/238.125.3.253:5140
阿克陶1,http://office.gofaraway.top:888/udp/238.125.7.45:5140
阿克陶1,http://office.gofaraway.top:888/udp/238.125.3.45:5140
阿拉尔1,http://office.gofaraway.top:888/udp/238.125.3.88:5140
阿拉尔1,http://office.gofaraway.top:888/udp/238.125.7.88:5140
阿拉山口,http://office.gofaraway.top:888/udp/238.125.3.16:5140
阿拉山口,http://office.gofaraway.top:888/udp/238.125.7.16:5140
阿勒泰1,http://office.gofaraway.top:888/udp/238.125.3.54:5140
阿勒泰1,http://office.gofaraway.top:888/udp/238.125.7.54:5140
阿勒泰2,http://office.gofaraway.top:888/udp/238.125.7.134:5140
阿勒泰2,http://office.gofaraway.top:888/udp/238.125.2.222:5140
